,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
0,1280471574685069314,The Ocean Cleanup,TheOceanCleanup,0,@JasonCBurbank Take a look at 'Step 4: Plastic Recycling' in the following update to answer your question (and more!): https://t.co/Ql54aeJACK,2020-07-07 11:59:48,1,[],1872,,Coosto,None,None,None
1,1280065996204773377,The Ocean Cleanup,TheOceanCleanup,0,"@avcarol87 Thank you for your wise and kind words. It fills us with so much gratitude to have incredible supporters, such as yourself on this journey with us!",2020-07-06 09:08:10,0,[],1872,,Coosto,None,None,None
2,1279047503841841153,The Ocean Cleanup,TheOceanCleanup,0,"@Sietse_Bolt Interesting question - while we have some ideas, we have not yet tested this. As we move forward in this process we will be conducting additional tests to learn more about the plastic. Read more here: https://t.co/Ql54aeJACK",2020-07-03 13:41:03,2,[],1872,,Coosto,None,None,None
3,1279008032870014980,The Ocean Cleanup,TheOceanCleanup,0,"@BjornAke72 We are not planning on establishing our own recycling facilities, but will be working with partners to ensure our recycling capabilities can scale as our catch increases.",2020-07-03 11:04:12,2,[],1872,,Coosto,None,None,None
4,1279007852338782208,The Ocean Cleanup,TheOceanCleanup,0,"@BarneyOram The plastic does not have to be a certain quality, but has to have certain properties and be sorted into polymer type prior to recycling. You can read more about the process here: https://t.co/Ql54aeJACK",2020-07-03 11:03:29,2,[],1872,,Coosto,None,None,None
5,1278687261131968513,The Ocean Cleanup,TheOceanCleanup,0,@andrea_dipiazza This plastic was not for sale - as it will be transformed into the first product made from verified ocean plastic.,2020-07-02 13:49:34,2,[],1872,,Twitter Web App,None,None,None
6,1278686586071326720,The Ocean Cleanup,TheOceanCleanup,0,"@sjanus_pl Interesting question! Our current focus is on developing cleanup technology, and transforming this trash to treasure. We'll be collaborating with selected partners for our recycling needs.",2020-07-02 13:46:53,2,[],1872,,Coosto,None,None,None
7,1278682037453557761,The Ocean Cleanup,TheOceanCleanup,0,"@ohnomukherjee We will be using the granules to produce our own products, made of certified plastic from the Great Pacific Garbage Patch. Learn more here: https://t.co/Ql54aeJACK",2020-07-02 13:28:49,1,[],1872,,Twitter Web App,None,None,None
8,1278677589238915072,The Ocean Cleanup,TheOceanCleanup,0,"@KarenvanEtten2 @BoyanSlat Welcome aboard, Karen! We're so glad to have you joining us on our plastic journey!",2020-07-02 13:11:08,0,[],1872,,Coosto,None,None,None
9,1278676778400329729,The Ocean Cleanup,TheOceanCleanup,0,"@vaanhold We'll be using the plastic to make our own durable, sustainable products. Here is more information on the process: https://t.co/Ql54aeJACK",2020-07-02 13:07:55,2,[],1872,,Coosto,None,None,None
10,1278676460434317317,The Ocean Cleanup,TheOceanCleanup,0,"@yvopr Pavements eventually wear down, which generates microscopic dust. This dust then takes plastic back into the environment. Our goal is to turn the collected ocean plastic into durable and recyclable products - read more here: https://t.co/Ql54aeJACK",2020-07-02 13:06:39,5,[],1872,,Coosto,None,None,None
11,1278659174717632514,The Ocean Cleanup,TheOceanCleanup,0,"@ticofab Thank you for your support! We receive many requests for visits, so we must be careful in honoring these in order to stay focused on our core mission. Unfortunately, this means that it's not usually possible for the general public to visit our offices.",2020-07-02 11:57:58,1,[],1872,,Coosto,None,None,None
12,1278613309890183168,The Ocean Cleanup,TheOceanCleanup,0,"@Nasehv Hi Richard - if you'd like to share you idea, please send an email to info@theoceancleanup.com",2020-07-02 08:55:43,2,[],1872,,Coosto,None,None,None
13,1278609492482183168,The Ocean Cleanup,TheOceanCleanup,1,@fredsteenbergen The plastic granules are not the end goal. We will be using them ourselves for our own product as part of the plastic journey. Find out more here: https://t.co/Mot4tVav41,2020-07-02 08:40:33,7,[],1872,,Coosto,None,None,None
14,1278398083169124352,The Ocean Cleanup,TheOceanCleanup,0,"@chaosprism Indeed Stuart. However we intend to make beautiful and sustainable products out of the granulate. This way we can reinvest 100% of the proceeds into our cleanup efforts, and achieve our common goal of plastic free oceans!",2020-07-01 18:40:29,19,[],1872,,Coosto,None,None,None
15,1278371133545463814,The Ocean Cleanup,TheOceanCleanup,4,"@cocopip There are many ways to help like spreading our mission, reducing your plastic waste and recycling where possible. For a more complete list, please send us a direct message!",2020-07-01 16:53:23,39,[],1872,,Coosto,None,None,None
