,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
2811,831936934415003648,5 Gyres,5gyres,3,"Nooooo!!! Governor Cuomo has signed State Legislation nullifying the City Council’s Bring Your Own Bag Law!

This... https://t.co/PPuklEa0r9",2017-02-15 18:43:16,2,[],6331,,Facebook,None,None,None
2812,831885803693355009,5 Gyres,5gyres,7,"Microplastics in lipsticks: you are NOT born with them...""maybe it’s @Maybelline” @Loreal #NoPlasticsInCosmetics... https://t.co/Hx2TdIsHUf",2017-02-15 15:20:05,13,"[{'text': 'NoPlasticsInCosmetics', 'indices': [90, 112]}]",6331,,Facebook,None,None,None
2813,831665605698654208,5 Gyres,5gyres,2,"Come on Hawaii, you know you want to be #FoamFree! 

""This year lawmakers hope a bill will force vendors to... https://t.co/hBrnJxfN9N",2017-02-15 00:45:06,3,"[{'text': 'FoamFree', 'indices': [40, 49]}]",6331,,Facebook,None,None,None
2814,831644184041840640,5 Gyres,5gyres,2,"""Sabine gave birth to all five of her children on different oceans, with nothing but the support of her husband... https://t.co/hIpAkhxhaP",2017-02-14 23:19:59,4,[],6331,,Facebook,None,None,None
2815,831611883517997056,5 Gyres,5gyres,55,RT @BeatTheBead: Is there plastic like Polyethylene Terephthalate #PET or Polyethylene #PE in your lipstick? Check it before you kiss #NoPl…,2017-02-14 21:11:38,0,"[{'text': 'PET', 'indices': [66, 70]}, {'text': 'PE', 'indices': [87, 90]}]",6331,,Twitter Web Client,Is there plastic like Polyethylene Terephthalate #PET or Polyethylene #PE in your lipstick? Check it before you kiss #NoPlasticsInCosmetics https://t.co/aeZHLvMzb6,None,None
2816,831273768957800448,5 Gyres,5gyres,6,Our friends at 5 Gyres report that manufacturers around the world are producing as many as 5 trillion plastic... https://t.co/mbgnYmWz4n,2017-02-13 22:48:05,3,[],6331,,Facebook,None,None,None
2817,831242324701163520,5 Gyres,5gyres,2,"So proud of our 5 Gyres Ambassador, Lauren Singer for being named one of The New York Times 30 Under 30! 

How... https://t.co/PIIspNrmXf",2017-02-13 20:43:08,8,[],6331,,Facebook,None,None,None
2818,831178644143759360,5 Gyres,5gyres,8,And the published findings have now revealed 24% of sea trout caught in July were found with microplastics while... https://t.co/GdK1sVDghZ,2017-02-13 16:30:05,4,[],6331,,Facebook,None,None,None
2819,830576215308120064,5 Gyres,5gyres,1,https://t.co/bZwJvUjpay,2017-02-12 00:36:15,0,[],6331,,Facebook,None,None,None
2820,830488218231398400,5 Gyres,5gyres,3,Don't give your love a ton of packaging. They deserve better than that! https://t.co/vSJP1MZ5KH,2017-02-11 18:46:35,7,[],6331,,Facebook,None,None,None
2821,830487354586468352,5 Gyres,5gyres,16,"Watch The Smog of The Sea, the latest film on plastic pollution from 5 Gyres with original music from Jack... https://t.co/a7OZZCQVph",2017-02-11 18:43:09,14,[],6331,,Facebook,None,None,None
2822,830198501917106178,5 Gyres,5gyres,0,Great event! https://t.co/mH2se3lBqz,2017-02-10 23:35:21,2,[],6331,,Twitter Web Client,None,None,None
2823,830197968405880832,5 Gyres,5gyres,0,@twold2tweet Thank you!,2017-02-10 23:33:14,1,[],6331,,Twitter Web Client,None,None,None
2824,830196051596308481,5 Gyres,5gyres,15,RT @PlasticsProblem: Watch this new plastic pollution film! #microplastics @5gyres original music by @jackjohnson https://t.co/Xp7T0GLkwE,2017-02-10 23:25:37,0,"[{'text': 'microplastics', 'indices': [60, 74]}]",6331,,Twitter Web Client,Watch this new plastic pollution film! #microplastics @5gyres original music by @jackjohnson https://t.co/Xp7T0GLkwE,None,None
2825,830194981306454016,5 Gyres,5gyres,10,"RT @lonelywhale: If you're in #NewYork, here's one way you can take a stand against #plastic pollution: https://t.co/SsJJJPxyCn 

via @Plas…",2017-02-10 23:21:22,0,"[{'text': 'NewYork', 'indices': [30, 38]}, {'text': 'plastic', 'indices': [84, 92]}]",6331,,Twitter Web Client,"If you're in #NewYork, here's one way you can take a stand against #plastic pollution: https://t.co/SsJJJPxyCn 

via @PlasticPollutes https://t.co/rHA7dUv4Ya",None,None
2826,830194819792134144,5 Gyres,5gyres,6,RT @plastictides: . @PlasticPollutes @surfridernyc @Surfrider @5gyres @CafeteriaCu @gothamwhale @Take3fortheSea Reply2 @NYGovCuomo.Ask #VET…,2017-02-10 23:20:43,0,[],6331,,Twitter Web Client,. @PlasticPollutes @surfridernyc @Surfrider @5gyres @CafeteriaCu @gothamwhale @Take3fortheSea Reply2 @NYGovCuomo.Ask #VETO BillS.4158/A.4883 https://t.co/mKj6CMickA,None,None
2827,830181821182717953,5 Gyres,5gyres,3,"The very first national plastic bag ban was in fact passed in 2002 by an Asian country, Bangladesh. https://t.co/1sb3N5Vq15",2017-02-10 22:29:04,9,[],6331,,Facebook,None,None,None
2828,830151127400263680,5 Gyres,5gyres,5,"Have you done your good deed today? 

If not, TWEET @NYGOVCuomo to Veto the Ban on Bans! https://t.co/BVoW5FmblF",2017-02-10 20:27:06,4,[],6331,,Facebook,None,None,None
2829,830111154978451456,5 Gyres,5gyres,9,The problem of plastic microbeads is complex: the beads make the journey from tube to drain to waste water... https://t.co/RCm9SEhx14,2017-02-10 17:48:16,1,[],6331,,Facebook,None,None,None
2830,829872498824998912,5 Gyres,5gyres,0,@CarolHink Thanks for joining!,2017-02-10 01:59:56,1,[],6331,,Twitter Web Client,None,None,None
2831,829872439056179201,5 Gyres,5gyres,0,@HollyBurrr The BAN list is so important. Thanks for sharing!,2017-02-10 01:59:42,1,[],6331,,Twitter Web Client,None,None,None
2832,829872268209565696,5 Gyres,5gyres,0,@WinnieCJ Thank you!,2017-02-10 01:59:01,1,[],6331,,Twitter Web Client,None,None,None
2833,829872200337338368,5 Gyres,5gyres,0,@Drvinodguptavet @green4EMA @OneGreenPlanet @Seasaver actions speak louder than words!! Let's ACT by TWEETING @NYGovCuomo to VETO the Ban!,2017-02-10 01:58:45,1,[],6331,,Twitter Web Client,None,None,None
2834,829871917347639296,5 Gyres,5gyres,5,RT @WaterTrends: PLASTIC OCEANS: Sea Unworthy: A Personal Journey into the Pacific Garbage Patch [Slide Show] - SciAmerican https://t.co/Mp…,2017-02-10 01:57:38,0,[],6331,,Twitter Web Client,PLASTIC OCEANS: Sea Unworthy: A Personal Journey into the Pacific Garbage Patch [Slide Show] - SciAmerican https://t.co/MpfpkUHDhs @5Gyres,None,None
2835,829871722488750080,5 Gyres,5gyres,0,@andreafeathers We are all connected!,2017-02-10 01:56:51,0,[],6331,,Twitter Web Client,None,None,None
2836,829871603466924034,5 Gyres,5gyres,1,#resist https://t.co/Cegqj189Gr,2017-02-10 01:56:23,6,"[{'text': 'resist', 'indices': [0, 7]}]",6331,,Twitter Web Client,None,None,None
2837,829871409362907136,5 Gyres,5gyres,0,.Come through to see @looseuterus show tonight in support of the fight on marine plastic pollution! @ESTABLISHSF https://t.co/xVQhqsPvDI,2017-02-10 01:55:36,4,[],6331,,Twitter Web Client,None,None,None
2838,829871015677173760,5 Gyres,5gyres,0,@LindsayDahl So excited to hear you speak at #Voices4Oceans!,2017-02-10 01:54:03,0,"[{'text': 'Voices4Oceans', 'indices': [45, 59]}]",6331,,Twitter Web Client,None,None,None
2839,829870826430230528,5 Gyres,5gyres,0,@looseuterus can't wait to see you tonight!,2017-02-10 01:53:17,1,[],6331,,Twitter Web Client,None,None,None
2840,829870768389398528,5 Gyres,5gyres,0,@jazzynaturist Exactly!,2017-02-10 01:53:04,0,[],6331,,Twitter Web Client,None,None,None
2841,829870682099982336,5 Gyres,5gyres,0,@StefanieSpear @PlasticPollutes so sad! 😥,2017-02-10 01:52:43,1,[],6331,,Twitter Web Client,None,None,None
2842,829870519105183745,5 Gyres,5gyres,0,@nationsurf Real leaders. That aren't orange. #resist,2017-02-10 01:52:04,0,"[{'text': 'resist', 'indices': [46, 53]}]",6331,,Twitter Web Client,None,None,None
2843,829870075196739584,5 Gyres,5gyres,0,@vipedesai @SCaquarium @OceanChampions @ChelseaRochman @OceanRecov @lonelywhale @adriangrenier @Surfrider We're excited too!,2017-02-10 01:50:18,3,[],6331,,Twitter Web Client,None,None,None
2844,829869921312010240,5 Gyres,5gyres,0,@ErinSchrode Thanks Erin! Can't wait to hear you speak at #Voices4Oceans!,2017-02-10 01:49:42,1,"[{'text': 'Voices4Oceans', 'indices': [58, 72]}]",6331,,Twitter Web Client,None,None,None
2845,829869737320476673,5 Gyres,5gyres,0,@masonlazarus Us too!,2017-02-10 01:48:58,1,[],6331,,Twitter Web Client,None,None,None
2846,829869669884403712,5 Gyres,5gyres,0,@GoodOnYou_AU Thanks for sharing!,2017-02-10 01:48:42,0,[],6331,,Twitter Web Client,None,None,None
2847,829869569913131008,5 Gyres,5gyres,3,RT @noemidlp: yeah!! #BYObag.  tell the Gov to veto S. 4158/A. 4883. Here is his phone number -518-474-8390. https://t.co/dnUkMgvrPF,2017-02-10 01:48:18,0,"[{'text': 'BYObag', 'indices': [21, 28]}]",6331,,Twitter Web Client,yeah!! #BYObag.  tell the Gov to veto S. 4158/A. 4883. Here is his phone number -518-474-8390. https://t.co/dnUkMgvrPF,None,None
2848,829869340023349248,5 Gyres,5gyres,4,.TWEET for the Ban! @NYGovCuomo VETO S. 4158/A. 4883! https://t.co/5bMY3HFp3o,2017-02-10 01:47:23,3,[],6331,,Twitter Web Client,None,None,None
2849,829869034107580416,5 Gyres,5gyres,0,@green4EMA @Seasaver We must uphold plastic bag bans! @NYGovCuomo this is your duty!,2017-02-10 01:46:10,1,[],6331,,Twitter Web Client,None,None,None
2850,829868798056423430,5 Gyres,5gyres,0,@mariallottavia1 @BureoSkateboard 🤗,2017-02-10 01:45:14,0,[],6331,,Twitter Web Client,None,None,None
2851,829868503322632192,5 Gyres,5gyres,0,@clarebonham Yes!! Insane in the membrane.,2017-02-10 01:44:04,0,[],6331,,Twitter Web Client,None,None,None
2852,829868338738106368,5 Gyres,5gyres,0,Those avocados... They're really difficult to figure out... *eyeroll* https://t.co/TNTkL5c6Bv,2017-02-10 01:43:24,3,[],6331,,Twitter Web Client,None,None,None
2853,829867955320037376,5 Gyres,5gyres,3,"RT @marybeth114: 4 min beach walk@KawelaBay,HI-So sad Hawaii &amp;NewJersey have same plastic trash @5gyres @Surfrider @2minbeachclean @808clea…",2017-02-10 01:41:53,0,[],6331,,Twitter Web Client,"4 min beach walk@KawelaBay,HI-So sad Hawaii &amp;NewJersey have same plastic trash @5gyres @Surfrider @2minbeachclean @808cleanups @jackjohnson https://t.co/FAzuEx0PrD",None,None
2854,829867823363026944,5 Gyres,5gyres,1,RT @flyhombre: @5gyres Need this legislation in southern New Mexico. Maybe change their state tree from a mesquite bush wrapped in @Walmart…,2017-02-10 01:41:21,0,[],6331,,Twitter Web Client,@5gyres Need this legislation in southern New Mexico. Maybe change their state tree from a mesquite bush wrapped in @Walmart bags.,None,None
2855,829866967355973632,5 Gyres,5gyres,9,This is why you need to TWEET @NYGOVCuomo right now to VETO the Ban On Bans! https://t.co/F2t1ue7OBQ,2017-02-10 01:37:57,10,[],6331,,Facebook,None,None,None
2856,829824386429431809,5 Gyres,5gyres,0,Happening tonight! Be there for all the Plastic Valentines out there. #plasticfree #plasticvalentine https://t.co/ZGKtuxA0u8,2017-02-09 22:48:45,0,"[{'text': 'plasticfree', 'indices': [70, 82]}, {'text': 'plasticvalentine', 'indices': [83, 100]}]",6331,,Facebook,None,None,None
2857,829768949365501952,5 Gyres,5gyres,3,.@NYGovCuomo VETO S. 4158/A. 4883! Even @BetteMidler is asking! https://t.co/La0b2G3MVl,2017-02-09 19:08:28,3,[],6331,,Twitter Web Client,None,None,None
2858,829763663443603456,5 Gyres,5gyres,2,Let's keep this going! @NYGovCuomo VETO S. 4158/A. 4883!! https://t.co/kPC1mBH76R,2017-02-09 18:47:28,5,[],6331,,Twitter Web Client,None,None,None
2859,829762937560526848,5 Gyres,5gyres,2,"NY Times calls for @NYGovCuomo to veto S4158/A4883 and save NYC's#BYOBag law!

Let's all TWEET this headline... https://t.co/JbaIFGxz6k",2017-02-09 18:44:35,4,[],6331,,Facebook,None,None,None
2860,829738919268790273,5 Gyres,5gyres,1,Really? Really? It has a skin people! Why take it off? https://t.co/jKPs2tgqgN,2017-02-09 17:09:08,11,[],6331,,Facebook,None,None,None
2861,829507743773908993,5 Gyres,5gyres,15,RT @5gyres: .Protect NYC’s #BYOBag law! @NYGovCuomo please veto anti-environment S. 4158/A. 4883. Let NYC fight plastic pollution locally!…,2017-02-09 01:50:32,0,"[{'text': 'BYOBag', 'indices': [27, 34]}]",6331,,Twitter Web Client,.Protect NYC’s #BYOBag law! @NYGovCuomo please veto anti-environment S. 4158/A. 4883. Let NYC fight plastic pollution locally! https://t.co/LGil7SCPTF,None,None
2862,829457934237069312,5 Gyres,5gyres,2,"A good step to rethinking their packaging, but recycling is not enough. Let's start thinking about plastic free... https://t.co/1HrmS7XGCN",2017-02-08 22:32:36,4,[],6331,,Facebook,None,None,None
2863,829453328941719554,5 Gyres,5gyres,0,"LAUGHS, DRINKS, FOOD! Come to Voices 4 Oceans for a very special night out. You'll even get some jokes from... https://t.co/QjmuDS2FUT",2017-02-08 22:14:18,0,[],6331,,Facebook,None,None,None
2864,829402805274234880,5 Gyres,5gyres,15,.Protect NYC’s #BYOBag law! @NYGovCuomo please veto anti-environment S. 4158/A. 4883. Let NYC fight plastic pollution locally! https://t.co/LGil7SCPTF,2017-02-08 18:53:32,14,"[{'text': 'BYOBag', 'indices': [15, 22]}]",6331,,Twitter Web Client,None,None,None
2865,829401585306308608,5 Gyres,5gyres,9,"RT @5gyres: ACTION ALERT: Calif. can turn the tide for the NYC bag ban. CALL and TWEET! Disseminate widely, do a call to... https://t.co/w3…",2017-02-08 18:48:42,0,[],6331,,Twitter Web Client,"ACTION ALERT: Calif. can turn the tide for the NYC bag ban. CALL and TWEET! Disseminate widely, do a call to... https://t.co/w3wbjzjWRP",None,None
2866,829400756197351424,5 Gyres,5gyres,3,Email @NYGovCuomo: gov.cuomo@chamber.state.ny.us to veto anti-#BYOBag bill! Mention S. 4158/A. 4883 and help NYC fight plastic pollution!,2017-02-08 18:45:24,7,"[{'text': 'BYOBag', 'indices': [62, 69]}]",6331,,Twitter Web Client,None,None,None
2867,829400204231090176,5 Gyres,5gyres,2,"NY governor needs to be a national leader. NY passed a bag bill, and industry lobbying should not preempt it. Protect our rights",2017-02-08 18:43:12,3,[],6331,,Twitter Web Client,None,None,None
2868,829380289960873984,5 Gyres,5gyres,0,"It's good to see these major companies starting to pay attention to replacing polystyrene (PS), expanded... https://t.co/83HpNQcW48",2017-02-08 17:24:04,4,[],6331,,Facebook,None,None,None
2869,829088363965665280,5 Gyres,5gyres,11,"Let's go Maryland!!

If the bill gets passed, Maryland would be the first state to institute a statewide ban of... https://t.co/yxcEi4kvha",2017-02-07 22:04:04,21,[],6331,,Facebook,None,None,None
2870,829086472082948097,5 Gyres,5gyres,0,Do you watch Code Black? Do you want Graham Hamilton to tell you a story? Come to Voices 4 Oceans on March 23rd!... https://t.co/EhJrVYCe3m,2017-02-07 21:56:33,0,[],6331,,Facebook,None,None,None
2871,829019422031441922,5 Gyres,5gyres,0,5 Gyres Ambassador Hannah4Change was honored at the Forsyth County Board of Commissioners’ meeting with a... https://t.co/dIGGK6kZa5,2017-02-07 17:30:07,1,[],6331,,Facebook,None,None,None
2872,828733269030162433,5 Gyres,5gyres,6,Prince Charles gives a passionate speech about the importance of becoming a circular economy and the need for... https://t.co/Mc6SpMrgFh,2017-02-06 22:33:03,7,[],6331,,Facebook,None,None,None
2873,828717136499576832,5 Gyres,5gyres,2,Join @5gyres + @establishsf for a night of love and awareness for the ocean. We will have multiple photographers... https://t.co/nr3qzwMveP,2017-02-06 21:28:56,0,[],6331,,Facebook,None,None,None
2874,828657021226450944,5 Gyres,5gyres,43,Poor whale. Think about him next time you use a plastic bag. https://t.co/2z7Alo4HXQ,2017-02-06 17:30:04,29,[],6331,,Facebook,None,None,None
2875,828308284801060864,5 Gyres,5gyres,1,Anna Cummins is always inspiring others. ❤️👏😘 https://t.co/GJIpwzqqmo,2017-02-05 18:24:18,1,[],6331,,Facebook,None,None,None
2876,827638818027171840,5 Gyres,5gyres,11,"Since 2007, one of America's top exports to China has been...  trash. Yes, trash. https://t.co/BGEg6M04Gd",2017-02-03 22:04:05,5,[],6331,,Facebook,None,None,None
2877,827615899976921091,5 Gyres,5gyres,0,@5gyres proudly presents Ashlan Gorse Cousteau as one of our distinguished storytellers at Voices 4 Oceans on... https://t.co/QfNFJBxM6G,2017-02-03 20:33:01,0,[],6331,,Facebook,None,None,None
2878,827604894563438593,5 Gyres,5gyres,1,Our webinar is about to start. Ask our scientists about the plastic on your mind. https://t.co/vl6Ew35YaZ... https://t.co/9RUMIIctiL,2017-02-03 19:49:17,2,[],6331,,Facebook,None,None,None
2879,827569874192867328,5 Gyres,5gyres,7,"""The most studied of these substances (PFOSs and PFOAs) has been linked to kidney and testicular cancer, elevated... https://t.co/CF6Ufmu8LE",2017-02-03 17:30:08,4,[],6331,,Facebook,None,None,None
2880,827258304774631426,5 Gyres,5gyres,8,"""The place where I create the most waste is my kitchen, and the worst of waste is the plastic. Around 269,000... https://t.co/DF9snHkDgw",2017-02-02 20:52:04,15,[],6331,,Facebook,None,None,None
2881,827210263174672384,5 Gyres,5gyres,5,"The world’s oceans are choking on mountains of debris, and Indonesia’s marine environment is one of the worst... https://t.co/XBBgAgqqKA",2017-02-02 17:41:10,5,[],6331,,Facebook,None,None,None
2882,826921083043352576,5 Gyres,5gyres,4,"At a time when credible climate science is threatened by a new administration, NY/NJ Baykeeper is giving the... https://t.co/r1fDFTglv8",2017-02-01 22:32:04,6,[],6331,,Facebook,None,None,None
2883,826899708769685506,5 Gyres,5gyres,1,"So many parties, so little time. #moreoceanlessplastic - https://t.co/ZlH1EN5V63",2017-02-01 21:07:08,2,"[{'text': 'moreoceanlessplastic', 'indices': [33, 54]}]",6331,,Mailchimp,None,None,None
2884,826890223887978496,5 Gyres,5gyres,19,"""Microbeads are really what brought microplastics to the table in Canada as something that we would regulate and... https://t.co/U7cZhimE3S",2017-02-01 20:29:26,13,[],6331,,Facebook,None,None,None
2885,826838304775499780,5 Gyres,5gyres,0,Thank you WeWork for the $25k! We are proud to be part of your community! #wework #5gyres #moreoceanlessplastic https://t.co/SNFH5TxRz0,2017-02-01 17:03:08,5,"[{'text': 'wework', 'indices': [74, 81]}, {'text': '5gyres', 'indices': [82, 89]}, {'text': 'moreoceanlessplastic', 'indices': [90, 111]}]",6331,,Facebook,None,None,None
2886,826559734043930624,5 Gyres,5gyres,3,Join 5 Gyres + Establish for a night of love and awareness for the ocean. We will have multiple photographers at... https://t.co/7ZrQnmlswD,2017-01-31 22:36:11,9,[],6331,,Facebook,None,None,None
2887,826481064197619713,5 Gyres,5gyres,1,"Are you going to Voices 4 Oceans this year? 

Iranian-American actress, activist, and blogger, Shiva Rose will be... https://t.co/x9au5mbHcl",2017-01-31 17:23:35,3,[],6331,,Facebook,None,None,None
2888,826210059051003904,5 Gyres,5gyres,9,"California’s leaders have pledged to defend California values by holding our ground on climate change, clean... https://t.co/BwB33CPaTw",2017-01-30 23:26:42,13,[],6331,,Facebook,None,None,None
2889,826113759336923136,5 Gyres,5gyres,7,Wondering if it's a great garbage patch or a smog of plastic? We're presenting our most recent findings in this... https://t.co/eqCopT3Esl,2017-01-30 17:04:03,7,[],6331,,Facebook,None,None,None
2890,825105625575067648,5 Gyres,5gyres,6,"Want to learn more about ocean pollution straight from our scientists? Next week, we're hosting a FREE webinar... https://t.co/hiqDN3eeiT",2017-01-27 22:18:05,14,[],6331,,Facebook,None,None,None
2891,825056640286093312,5 Gyres,5gyres,4,"Did you miss the screening of A Plastic Ocean? Mission Blue did a write up and breaks it down: ""The core message... https://t.co/H6snuJuyIy",2017-01-27 19:03:26,7,[],6331,,Facebook,None,None,None
2892,824761851368054784,5 Gyres,5gyres,1,New Zealand is doing it's part! #moreoceanlessplastic https://t.co/JqwqKDRNmq,2017-01-26 23:32:03,12,"[{'text': 'moreoceanlessplastic', 'indices': [32, 53]}]",6331,,Facebook,None,None,None
2893,824747021311504384,5 Gyres,5gyres,0,"Seasonal, organic food for kids. Will you support The Conscious Kitchen from Turning Green? $25 covers 10 meals.... https://t.co/xFWBhnXjYQ",2017-01-26 22:33:07,2,[],6331,,Facebook,None,None,None
2894,824670753186545668,5 Gyres,5gyres,9,"ACTION ALERT: Calif. can turn the tide for the NYC bag ban. CALL and TWEET! Disseminate widely, do a call to... https://t.co/w3wbjzjWRP",2017-01-26 17:30:03,5,[],6331,,Facebook,None,None,None
