,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
0,1280197152724193280,Ocean Conservancy,OurOcean,124,"Sea slugs are by far some of the cutest, coolest and most entrancing creatures of the sea. 

Don’t believe us? Check out these 10 species that showcase just how spectacular nudibranchs are. 🐛

https://t.co/zkHiQuuvew",2020-07-06 17:49:20,400,[],18032,,Hootsuite Inc.,None,None,None
1,1280145186035765248,Ocean Conservancy,OurOcean,59,"It’s #ManateeMonday! Even though manatees appear to have very small eyes, they have an extremely keen sense of sight. 👁

Their tiny eyes have a retractable membrane protecting them from harmful irritants in the waters around them. 🌊

https://t.co/h2aCxmV5el https://t.co/G4WUU6Z7nv",2020-07-06 14:22:50,238,"[{'text': 'ManateeMonday', 'indices': [5, 19]}]",18032,,Hootsuite Inc.,None,None,None
2,1279798947515633664,Ocean Conservancy,OurOcean,152,"Don’t mind them, just some sea pancakes swimming by to brighten your Sunday 🌞

https://t.co/oElxdfPQYR https://t.co/XstJyN1ObG",2020-07-05 15:27:01,817,[],18032,,Hootsuite Inc.,None,None,None
3,1279401005281685505,Ocean Conservancy,OurOcean,28,"From sea to shining sea, our ocean is full of a captivating creatures. 🦀🐟🦈  This #IndependenceDay, we can't help but see the rainbow of colors in the ocean and realize that the seas are swimming with the red, the white and the blue! 🇺🇸

https://t.co/3EGnkS9fiM",2020-07-04 13:05:44,95,"[{'text': 'IndependenceDay', 'indices': [81, 97]}]",18032,,Hootsuite Inc.,None,None,None
4,1279191177686855680,Ocean Conservancy,OurOcean,30,"RT @IPBES: Pink manta rays, walking fish &amp; glowing sharks!
🐳 🐡 🐙

@OurOcean explores ocean oddities &amp; the research  behind why they are the…",2020-07-03 23:11:57,0,[],18032,,Twitter for iPhone,"Pink manta rays, walking fish &amp; glowing sharks!
🐳 🐡 🐙

@OurOcean explores ocean oddities &amp; the research  behind why they are there in the first place

@laurakatharyn
@AlaskaPacificU 

Dive in ⬇️
https://t.co/pVvYVCzI1l",None,None
5,1279105107796398081,Ocean Conservancy,OurOcean,16,Learn more about the recommendations for #OceanClimateAction from the Select Committee on the Climate Crisis from @RepBonamici @RepHuffman  @JaneLubchenco @ayanaeliza &amp; our own @co2ley . Tune in Thursday 7/9 at 1pm EST: https://t.co/CbVcS047Hb https://t.co/erdZ9JHMZ0,2020-07-03 17:29:56,42,"[{'text': 'OceanClimateAction', 'indices': [41, 60]}]",18032,,Hootsuite Inc.,None,None,None
6,1279086644843417600,Ocean Conservancy,OurOcean,5,"Doing some cooking for #July4th? Check out some classic #NOLA seafood recipes from @centerplate Chef @bfeld34 and hear from our team on the progress of Gulf Restoration and the role a healthy Gulf plays for New Orleans culture. 🌊 

https://t.co/K1Z4XuYLkR",2020-07-03 16:16:35,21,"[{'text': 'July4th', 'indices': [23, 31]}, {'text': 'NOLA', 'indices': [56, 61]}]",18032,,Twitter for iPhone,None,None,None
7,1278860221654405120,Ocean Conservancy,OurOcean,3,"Do you think your ocean photos have what it takes to make a big splash with our judges? Submit your photos now! 

https://t.co/hTWjmT3QOV https://t.co/KXpKEcR5lF",2020-07-03 01:16:51,10,[],18032,,Twitter Web App,None,None,None
8,1278860219611787264,Ocean Conservancy,OurOcean,0,"AK-born photographer Camrin Dengel fell in love with nature + storytelling at an early age. She knows firsthand the power of photography to develop impactful conservation messaging, studied natural resources + env. science and interned with the AK Marine Conservation Council. https://t.co/uhqwRg7jQk",2020-07-03 01:16:51,13,[],18032,,Twitter Web App,None,None,None
9,1278860217795690497,Ocean Conservancy,OurOcean,0,Kyle Soto is a Floridian photographer and 2019 @OurOcean Photo Contest winner who is dedicated to capturing images of special moments provided by nature. He is determined to shed light on fragile species + ecosystems + inspire conservation around the globe. https://t.co/ze4baB4UUu,2020-07-03 01:16:50,8,[],18032,,Twitter Web App,None,None,None
