,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
0,1278451463941914629,MarineDebrisTracker,DebrisTracker,2,RT @MeganRose_F: @DebrisTracker Just logged 25 items! https://t.co/RgFp9DRysE https://t.co/kZP6fesQju,2020-07-01 22:12:36,0,[],5740,,Twitter for iPhone,@DebrisTracker Just logged 25 items! https://t.co/RgFp9DRysE https://t.co/kZP6fesQju,None,None
1,1277654975590608898,MarineDebrisTracker,DebrisTracker,3,RT @KristenMConklin: Join us for a community clean up on July 12th in @LongBeach11561. We will track debris using the @DebrisTracker with @…,2020-06-29 17:27:38,0,[],5740,,Twitter Web App,"Join us for a community clean up on July 12th in @LongBeach11561. We will track debris using the @DebrisTracker with @amseasorg #debristrackerchallenge #communitycleanup 
#Natgeo design below by @scottbkearney https://t.co/7wivsJKswf",None,None
2,1277654949896298497,MarineDebrisTracker,DebrisTracker,2,RT @sciresSoehl: @DebrisTracker Just logged 111 items in our silver lake park cleanup! And this after a 5k jog! #plasticpollution #CleanUp…,2020-06-29 17:27:32,0,"[{'text': 'plasticpollution', 'indices': [112, 129]}, {'text': 'CleanUp', 'indices': [130, 138]}]",5740,,Twitter Web App,@DebrisTracker Just logged 111 items in our silver lake park cleanup! And this after a 5k jog! #plasticpollution #CleanUp #naturegirl https://t.co/RDRJ9Qdlri https://t.co/YaUHC4FCZb,None,None
3,1274570836444315649,MarineDebrisTracker,DebrisTracker,2,RT @KristenMConklin: @DebrisTracker Just logged 67 items! https://t.co/d54zla0hGg,2020-06-21 05:12:22,0,[],5740,,Twitter Web App,@DebrisTracker Just logged 67 items! https://t.co/d54zla0hGg,None,None
4,1273991089964408832,MarineDebrisTracker,DebrisTracker,7,"RT @swatissambyal: Nature is circular, so why can't we bend from linearity to circularity? What is stopping us?

Clicked this on a beautifu…",2020-06-19 14:48:40,0,[],5740,,Twitter Web App,"Nature is circular, so why can't we bend from linearity to circularity? What is stopping us?

Clicked this on a beautiful remote beach in South Goa last year and was sad to the core. https://t.co/LlyhiFi1Nc",None,None
5,1273990944656896001,MarineDebrisTracker,DebrisTracker,12,"RT @UofTTrashTeam: #Teachers - our second waste literacy lesson is now online and ready for #athomelearning, all about #watersheds &amp; their…",2020-06-19 14:48:05,0,"[{'text': 'Teachers', 'indices': [19, 28]}, {'text': 'athomelearning', 'indices': [92, 107]}, {'text': 'watersheds', 'indices': [119, 130]}]",5740,,Twitter Web App,"#Teachers - our second waste literacy lesson is now online and ready for #athomelearning, all about #watersheds &amp; their relationship to #litter. 
 https://t.co/A0lFHsmVl9 https://t.co/U6cEfUf2fN",None,None
6,1272908279014924290,MarineDebrisTracker,DebrisTracker,2,RT @HiaOkinawa: @DebrisTracker As part of our clean up beach event for #WorldOceansDay #HIAO Students collected 121 pet bottles and cans fr…,2020-06-16 15:05:57,0,"[{'text': 'WorldOceansDay', 'indices': [71, 86]}, {'text': 'HIAO', 'indices': [87, 92]}]",5740,,Twitter Web App,@DebrisTracker As part of our clean up beach event for #WorldOceansDay #HIAO Students collected 121 pet bottles and cans from our community #Chatan #Okinawa #DebrisTrackerChallenge #ProtectOurHome #CitizenScientist @NatGeoEducation @WorldOceansDay @oceana https://t.co/phvgAoEidr https://t.co/kShszU2YX7,None,None
7,1272561094083698689,MarineDebrisTracker,DebrisTracker,3,RT @SciStarter: Join us now! @DebrisTracker Q&amp;A. https://t.co/Kg0hd1z6zY,2020-06-15 16:06:22,0,[],5740,,Twitter for iPhone,Join us now! @DebrisTracker Q&amp;A. https://t.co/Kg0hd1z6zY,None,None
8,1272547160127668230,MarineDebrisTracker,DebrisTracker,46,RT @ChelseaRochman: Microplastics cycle as part of the global dust cycle. A new paper in Science takes a closer look at atmospheric deposit…,2020-06-15 15:11:00,0,[],5740,,Twitter Web App,Microplastics cycle as part of the global dust cycle. A new paper in Science takes a closer look at atmospheric deposition of #plasticpollution.  https://t.co/A4CQlUnLsj,None,None
9,1271093431599849473,MarineDebrisTracker,DebrisTracker,1,@KristenMConklin @WorldOceansDay @amseasorg @scottbkearney @NatGeoEducation Amazing work! A big thank you to everyone who participated! #CitizenScience,2020-06-11 14:54:24,2,"[{'text': 'CitizenScience', 'indices': [136, 151]}]",5740,,Twitter Web App,None,None,None
10,1271093095774539776,MarineDebrisTracker,DebrisTracker,5,"RT @SciStarter: Join us on June 15 for a Q&amp;A with @youngblood017, the #CitizenScience manager for @DebrisTracker.

Learn how your contribut…",2020-06-11 14:53:04,0,"[{'text': 'CitizenScience', 'indices': [74, 89]}]",5740,,Twitter Web App,"Join us on June 15 for a Q&amp;A with @youngblood017, the #CitizenScience manager for @DebrisTracker.

Learn how your contributions help scientists understand the health of vulnerable ecosystems and how litter can be washed into streams, lakes &amp; oceans.

https://t.co/CQvH6iqWQq",None,None
11,1270917595810725889,MarineDebrisTracker,DebrisTracker,4,"RT @KristenMConklin: The results are in for yesterday's @WorldOceansDay  @DebrisTracker Over 1,248 items of debris tracked. Congrats to all…",2020-06-11 03:15:42,0,[],5740,,Twitter for iPhone,"The results are in for yesterday's @WorldOceansDay  @DebrisTracker Over 1,248 items of debris tracked. Congrats to all who took the initiative to become a steward of the environment + help protect our ocean w/@amseasorg.  #DebrisTrackerChallenge #WorldOceansDay #ProtectOurHome https://t.co/qMiLyjnoTc",None,None
12,1270385239643361288,MarineDebrisTracker,DebrisTracker,4,"How did you help the ocean yesterday? @SurfriderEurope has logged over 10,000 litter items on Debris Tracker. It's easy to get started tracking, wherever you are! #CitizenScience https://t.co/DjtUlFlDp6",2020-06-09 16:00:18,9,"[{'text': 'CitizenScience', 'indices': [163, 178]}]",5740,,Twitter Web App,None,None,None
13,1270038227303497728,MarineDebrisTracker,DebrisTracker,1,Debris Tracker is featured as a way to fight plastic pollution on the new SHIFT platform! There are hundreds of solutions to chose from on https://t.co/udS7xsQS2b. #jointheSHiFT https://t.co/2x4AuWkTMF,2020-06-08 17:01:24,5,"[{'text': 'jointheSHiFT', 'indices': [164, 177]}]",5740,,Twitter Web App,None,None,None
14,1270004917529387010,MarineDebrisTracker,DebrisTracker,8,"Today on #WorldOceansDay, we're celebrating our community. Together we've logged over 2.5 million pieces of litter around the world. #CitizenScience https://t.co/7asGLT0S2G",2020-06-08 14:49:02,29,"[{'text': 'WorldOceansDay', 'indices': [9, 24]}, {'text': 'CitizenScience', 'indices': [133, 148]}]",5740,,Twitter Web App,None,None,None
