Austria,2008,2513.1550000000007
Austria,2009,2450.2161290322574
Austria,2010,2530.7906250000005
Austria,2011,2715.7328125
Austria,2012,2610.8765625
Austria,2013,2609.855072463769
Austria,2014,2641.8159420289853
Austria,2015,2298.315942028986
Austria,2016,2333.196923076922
Austria,2017,2436.158730158731
Austria,2018,2600.635483870969
Belgium,2008,2405.778260869565
Belgium,2009,2104.6869565217385
Belgium,2010,1978.0416666666663
Belgium,2011,2069.608333333333
Belgium,2012,2060.135416666666
Belgium,2013,2287.9770833333337
Belgium,2014,1974.4914893617022
Belgium,2015,1685.764583333333
Belgium,2016,1554.5520833333333
Belgium,2017,1583.0066666666671
Belgium,2018,1789.6511111111113
Bulgaria,2008,1495.872727272727
Bulgaria,2009,1417.1776119402987
Bulgaria,2010,1292.3940298507453
Bulgaria,2011,1421.0014925373132
Bulgaria,2012,1265.7285714285717
Bulgaria,2013,1353.1072463768116
Bulgaria,2014,1382.3776119402992
Bulgaria,2015,1018.1124999999998
Bulgaria,2016,1131.2269841269842
Bulgaria,2017,955.1857142857145
Bulgaria,2018,945.5275862068964
Croatia,2008,1594.5661971830987
Croatia,2009,1608.172463768116
Croatia,2010,1604.264285714286
Croatia,2011,1690.7264705882353
Croatia,2012,1643.8623188405795
Croatia,2013,1590.1246376811594
Croatia,2014,1527.9363636363637
Croatia,2015,1315.8208955223888
Croatia,2016,1061.3241935483873
Croatia,2017,1070.5770491803278
Croatia,2018,1094.9947368421053
Cyprus,2008,2617.11204819277
Cyprus,2009,2630.073493975903
Cyprus,2010,2582.8592592592595
Cyprus,2011,2587.926582278479
Cyprus,2012,2352.215189873417
Cyprus,2013,2328.5987341772156
Cyprus,2014,2312.520512820513
Cyprus,2015,1878.8962025316457
Cyprus,2016,2059.747887323944
Cyprus,2017,1842.3542857142854
Cyprus,2018,1873.5177419354836
Czechia,2008,1545.7559999999994
Czechia,2009,1296.322
Czechia,2010,1315.9319999999998
Czechia,2011,1395.6560000000004
Czechia,2012,1370.032692307692
Czechia,2013,1457.6599999999996
Czechia,2014,1369.3880000000004
Czechia,2015,1204.542
Czechia,2016,1178.1391304347824
Czechia,2017,1220.9238095238095
Czechia,2018,1189.7875
Denmark,2008,1702.0249999999996
Denmark,2009,1493.321052631579
Denmark,2010,1563.173684210526
Denmark,2011,1553.447368421052
Denmark,2012,1670.8763157894737
Denmark,2013,1686.5763157894737
Denmark,2014,1657.294594594594
Denmark,2015,1424.0657894736846
Denmark,2016,1442.6891891891894
Denmark,2017,1531.4054054054054
Denmark,2018,1569.9648648648647
Estonia,2008,1697.5666666666662
Estonia,2009,1588.4407407407407
Estonia,2010,1552.948148148148
Estonia,2011,1871.8357142857144
Estonia,2012,1550.792857142857
Estonia,2013,1703.6214285714286
Estonia,2014,1604.8999999999996
Estonia,2015,1324.4961538461541
Estonia,2016,1412.4099999999999
Estonia,2017,1341.48
Estonia,2018,1448.4549999999995
Finland,2008,1453.1480000000001
Finland,2009,1367.0
Finland,2010,1343.7416666666668
Finland,2011,1501.1125
Finland,2012,1504.7875000000001
Finland,2013,1674.3708333333336
Finland,2014,1667.7458333333334
Finland,2015,1341.9875000000002
Finland,2016,1375.9400000000003
Finland,2017,1580.0842105263157
Finland,2018,1724.9684210526316
France,2008,1978.1145454545458
France,2009,1643.8599999999992
France,2010,1664.663636363636
France,2011,1839.1945454545455
France,2012,1813.7381818181818
France,2013,1930.7363636363634
France,2014,1869.3654545454544
France,2015,1576.8272727272729
France,2016,1546.0326086956525
France,2017,1545.6043478260874
France,2018,1685.3239130434781
Germany,2008,1518.7714285714285
Germany,2009,1294.2441176470584
Germany,2010,1288.1264705882354
Germany,2011,1300.0857142857144
Germany,2012,2297.223333333334
Germany,2013,2360.7733333333326
Germany,2014,2357.4836065573772
Germany,2015,2089.532352941177
Germany,2016,2252.168181818182
Germany,2017,2304.4205882352944
Germany,2018,2448.2764705882346
Greece,2008,2206.8655172413787
Greece,2009,2136.855172413793
Greece,2010,2089.887356321838
Greece,2011,2249.6620689655165
Greece,2012,1986.197701149425
Greece,2013,2041.9895348837213
Greece,2014,2070.1162790697676
Greece,2015,1726.3390804597705
Greece,2016,1752.8482352941185
Greece,2017,1791.6635294117652
Greece,2018,1682.1902777777777
